PAV_adj_gene,PAV_adj_train_pop,PAV_adj_n_PAVs_found
SL004160_ENSG00000148053.16,AFA,0
SL004482_ENSG00000106991.13,AFA,1
SL003189_ENSG00000172724.12,AFA,0
SL004208_ENSG00000135046.14,AFA,0
SL002756_ENSG00000165119.21,AFA,0
SL007025_ENSG00000096968.13,AFA,0
SL004296_ENSG00000106992.19,AFA,1
SL008190_ENSG00000197694.16,AFA,1
SL004852_ENSG00000120217.14,AFA,0
SL005703_ENSG00000148400.12,AFA,5
SL008574_ENSG00000127083.7,AFA,0
SL007336_ENSG00000119335.16,AFA,0
SL000658_ENSG00000180447.7,AFA,0
SL011180_ENSG00000156515.23,AFA,3
SL004342_ENSG00000107831.13,AFA,0
SL004579_ENSG00000260314.3,AFA,5
SL003648_ENSG00000057608.17,AFA,0
SL004516_ENSG00000165471.6,AFA,2
SL003305_ENSG00000134460.17,AFA,0
SL010371_ENSG00000138185.20,AFA,1
SL007122_ENSG00000119912.17,AFA,0
SL010375_ENSG00000188611.15,AFA,2
SL010378_ENSG00000165731.20,AFA,2
SL004858_ENSG00000151892.14,AFA,1
SL010490_ENSG00000183049.12,AFA,0
SL004151_ENSG00000134470.21,AFA,1
SL011073_ENSG00000108039.18,AFA,0
SL003179_ENSG00000150093.19,AFA,0
SL004712_ENSG00000107562.16,AFA,1
SL004367_ENSG00000107984.10,AFA,1
SL003990_ENSG00000066468.22,AFA,1
SL007358_ENSG00000065675.15,AFA,2
SL010502_ENSG00000107643.16,AFA,0
SL003761_ENSG00000171862.11,AFA,0
SL004820_ENSG00000171314.9,AFA,0
SL000613_ENSG00000122861.16,AFA,2
SL008378_ENSG00000148730.7,AFA,0
SL014308_ENSG00000107831.13,AFA,0
SL004484_ENSG00000133661.16,AFA,3
SL009988_ENSG00000148848.14,AFA,4
SL014108_ENSG00000198739.11,AFA,0
SL007502_ENSG00000182022.18,AFA,3
SL016129_ENSG00000065809.13,AFA,0
SL004080_ENSG00000107779.13,AFA,1
SL007756_ENSG00000263761.3,AFA,0
SL000280_ENSG00000120053.12,AFA,0
SL012538_ENSG00000185267.10,AFA,1
SL004914_ENSG00000180817.12,AFA,0
SL005793_ENSG00000108179.14,AFA,0
SL002731_ENSG00000026103.22,AFA,3
SL000566_ENSG00000138207.14,AFA,0
SL010471_ENSG00000107742.13,AFA,0
SL006397_ENSG00000099250.18,AFA,2
SL005173_ENSG00000110324.10,AFA,4
SL004557_ENSG00000085063.16,AFA,1
SL002782_ENSG00000148926.10,AFA,0
SL003951_ENSG00000176697.19,AFA,2
SL004692_ENSG00000175505.11,AFA,0
SL004646_ENSG00000204381.11,AFA,4
SL004760_ENSG00000168092.14,AFA,1
SL000337_ENSG00000014216.15,AFA,0
SL000019_ENSG00000118137.9,AFA,0
SL004337_ENSG00000162344.4,AFA,0
SL000440_ENSG00000110169.11,AFA,5
SL000524_ENSG00000149968.12,AFA,1
SL000525_ENSG00000137673.9,AFA,3
SL006911_ENSG00000149554.13,AFA,0
SL002621_ENSG00000110492.15,AFA,0
SL005160_ENSG00000149564.12,AFA,3
SL005194_ENSG00000166086.13,AFA,1
SL000428_ENSG00000131808.10,AFA,0
SL002508_ENSG00000137496.18,AFA,1
SL007280_ENSG00000109861.16,AFA,2
SL008904_ENSG00000133800.9,AFA,3
SL010455_ENSG00000149972.11,AFA,2
SL004438_ENSG00000175315.3,AFA,0
SL004805_ENSG00000182985.17,AFA,0
SL010523_ENSG00000110422.12,AFA,2
SL000342_ENSG00000121691.7,AFA,1
SL004331_ENSG00000242689.3,AFA,1
SL009412_ENSG00000050165.18,AFA,5
SL005491_ENSG00000183715.13,AFA,0
SL010466_ENSG00000235718.9,AFA,2
SL000570_ENSG00000070031.4,AFA,0
SL011629_ENSG00000110711.10,AFA,1
SL010973_ENSG00000129084.17,AFA,0
SL003171_ENSG00000075388.4,AFA,1
SL000586_ENSG00000180210.14,AFA,1
SL004920_ENSG00000172757.13,AFA,1
SL011211_ENSG00000110321.17,AFA,0
SL005115_ENSG00000262655.4,AFA,1
SL000572_ENSG00000173432.12,AFA,1
SL014069_ENSG00000160613.13,AFA,1
SL000308_ENSG00000149131.15,AFA,1
SL000522_ENSG00000262406.3,AFA,2
SL003764_ENSG00000149294.16,AFA,2
SL012740_ENSG00000166106.3,AFA,5
SL014092_ENSG00000064309.14,AFA,9
SL014071_ENSG00000126500.3,AFA,0
SL014111_ENSG00000149571.12,AFA,2
SL000021_ENSG00000254647.6,AFA,0
SL003643_ENSG00000084207.17,AFA,2
SL000836_ENSG00000244734.4,AFA,0
SL000521_ENSG00000196611.5,AFA,1
SL000523_ENSG00000137745.12,AFA,1
SL003728_ENSG00000023445.14,AFA,0
SL001973_ENSG00000124939.6,AFA,0
SL004932_ENSG00000126432.14,AFA,1
SL008059_ENSG00000149273.15,AFA,0
SL009868_ENSG00000149136.9,AFA,0
SL014208_ENSG00000109943.9,AFA,3
SL005213_ENSG00000054967.13,AFA,1
SL014148_ENSG00000154134.15,AFA,4
SL005730_ENSG00000186642.16,AFA,3
SL000558_ENSG00000180210.14,AFA,1
SL004594_ENSG00000130598.16,AFA,0
SL000158_ENSG00000086205.18,AFA,3
SL010250_ENSG00000168439.16,AFA,0
SL000344_ENSG00000117984.14,AFA,1
SL003700_ENSG00000002330.13,AFA,0
SL004899_ENSG00000109971.14,AFA,1
SL000420_ENSG00000167996.16,AFA,0
SL003970_ENSG00000152266.7,AFA,0
SL000645_ENSG00000166670.10,AFA,3
SL016969_ENSG00000129170.10,AFA,0
SL000526_ENSG00000118113.12,AFA,8
SL008381_ENSG00000174080.11,AFA,3
SL001731_ENSG00000111674.9,AFA,0
SL014684_ENSG00000089127.13,AFA,6
SL005184_ENSG00000110944.9,AFA,0
SL007229_ENSG00000166888.12,AFA,1
SL017128_ENSG00000188906.16,AFA,5
SL007151_ENSG00000167588.13,AFA,1
SL004345_ENSG00000135414.10,AFA,0
SL006230_ENSG00000139329.5,AFA,0
SL019019_ENSG00000139200.13,AFA,0
SL015046_ENSG00000139211.6,AFA,0
SL001802_ENSG00000111537.5,AFA,0
SL002519_ENSG00000065361.15,AFA,0
SL000509_ENSG00000111321.11,AFA,3
SL001992_ENSG00000067182.7,AFA,1
SL004081_ENSG00000011465.17,AFA,2
SL005172_ENSG00000167779.9,AFA,1
SL005235_ENSG00000111704.11,AFA,1
SL021043_ENSG00000135414.10,AFA,0
SL004347_ENSG00000127318.11,AFA,1
SL004128_ENSG00000135503.13,AFA,1
SL003332_ENSG00000198598.6,AFA,3
SL004652_ENSG00000156076.10,AFA,1
SL000047_ENSG00000017427.16,AFA,1
SL002561_ENSG00000087494.16,AFA,0
SL004851_ENSG00000139567.12,AFA,0
SL004855_ENSG00000018236.15,AFA,2
SL000017_ENSG00000110799.13,AFA,16
SL005204_ENSG00000213809.9,AFA,1
SL003733_ENSG00000184047.19,AFA,0
SL002524_ENSG00000010610.10,AFA,4
SL007261_ENSG00000111142.14,AFA,0
SL007100_ENSG00000111144.10,AFA,0
SL000310_ENSG00000159403.18,AFA,0
SL010464_ENSG00000139263.11,AFA,2
SL007673_ENSG00000074527.12,AFA,1
SL010495_ENSG00000123374.11,AFA,0
SL010616_ENSG00000179295.17,AFA,0
SL007560_ENSG00000136011.15,AFA,13
SL007747_ENSG00000183735.10,AFA,0
SL007640_ENSG00000172243.17,AFA,3
SL008504_ENSG00000135677.11,AFA,1
SL007327_ENSG00000173391.9,AFA,0
SL000252_ENSG00000175899.14,AFA,2
SL000076_ENSG00000111276.11,AFA,1
SL007651_ENSG00000118972.3,AFA,1
SL010504_ENSG00000089022.14,AFA,0
SL003785_ENSG00000111640.15,AFA,0
SL011631_ENSG00000196531.11,AFA,0
SL003753_ENSG00000088986.11,AFA,0
SL000493_ENSG00000111716.13,AFA,0
SL008143_ENSG00000177889.10,AFA,0
SL004340_ENSG00000111241.2,AFA,1
SL004359_ENSG00000185652.12,AFA,1
SL001999_ENSG00000135679.25,AFA,0
SL008331_ENSG00000170515.14,AFA,0
SL006705_ENSG00000123349.14,AFA,0
SL005358_ENSG00000089220.5,AFA,1
SL005034_ENSG00000132341.12,AFA,0
SL004812_ENSG00000111669.15,AFA,0
SL004940_ENSG00000111679.17,AFA,0
SL013488_ENSG00000165682.14,AFA,4
SL007003_ENSG00000139549.4,AFA,0
SL009768_ENSG00000094916.16,AFA,0
SL006406_ENSG00000136040.9,AFA,1
SL004064_ENSG00000170890.14,AFA,0
SL000510_ENSG00000090382.6,AFA,0
SL003522_ENSG00000089248.7,AFA,1
SL005764_ENSG00000177575.12,AFA,5
SL014209_ENSG00000150045.12,AFA,1
SL005195_ENSG00000089692.9,AFA,1
SL016548_ENSG00000111725.11,AFA,0
SL016548_ENSG00000181929.13,AFA,0
SL002542_ENSG00000133703.12,AFA,0
SL016549_ENSG00000181929.13,AFA,0
SL016553_ENSG00000172572.6,AFA,3
SL000655_ENSG00000111057.11,AFA,0
SL004134_ENSG00000139193.3,AFA,1
SL009790_ENSG00000139343.10,AFA,0
SL009207_ENSG00000175203.15,AFA,0
SL012148_ENSG00000139197.10,AFA,2
SL017290_ENSG00000150991.15,AFA,0
SL017328_ENSG00000196091.14,AFA,2
SL004733_ENSG00000123384.14,AFA,2
SL008837_ENSG00000135404.11,AFA,0
SL007274_ENSG00000125266.8,AFA,0
SL003280_ENSG00000189403.15,AFA,0
SL003849_ENSG00000102678.7,AFA,0
SL002541_ENSG00000120659.15,AFA,1
SL004327_ENSG00000102524.11,AFA,0
SL003324_ENSG00000126218.12,AFA,2
SL000358_ENSG00000057593.13,AFA,1
SL010522_ENSG00000132964.12,AFA,0
SL004636_ENSG00000122025.14,AFA,5
SL005084_ENSG00000133110.15,AFA,3
SL004015_ENSG00000080618.16,AFA,2
SL008760_ENSG00000178235.7,AFA,0
SL010528_ENSG00000120686.12,AFA,0
SL005679_ENSG00000133112.16,AFA,0
SL009628_ENSG00000153487.12,AFA,0
SL004353_ENSG00000172458.4,AFA,0
SL014070_ENSG00000165300.7,AFA,1
SL008590_ENSG00000102837.7,AFA,3
SL000360_ENSG00000126218.12,AFA,2
SL006378_ENSG00000139684.14,AFA,1
SL012469_ENSG00000179399.15,AFA,2
SL002522_ENSG00000139687.15,AFA,0
SL004863_ENSG00000127863.15,AFA,2
SL006675_ENSG00000136108.15,AFA,2
SL012881_ENSG00000183098.11,AFA,2
SL003349_ENSG00000100644.17,AFA,1
SL003774_ENSG00000129473.9,AFA,0
SL011888_ENSG00000198732.10,AFA,2
SL004467_ENSG00000140093.10,AFA,3
SL008360_ENSG00000185070.11,AFA,1
SL000345_ENSG00000100448.4,AFA,2
SL004759_ENSG00000100664.11,AFA,0
SL017612_ENSG00000080824.18,AFA,0
SL000248_ENSG00000196136.17,AFA,3
SL003744_ENSG00000131981.16,AFA,3
SL002640_ENSG00000119630.14,AFA,0
SL004654_ENSG00000100450.13,AFA,1
SL000550_ENSG00000188488.14,AFA,3
SL017614_ENSG00000142208.16,AFA,0
SL005250_ENSG00000092009.10,AFA,1
SL004876_ENSG00000100665.12,AFA,1
SL000089_ENSG00000119699.7,AFA,0
SL000249_ENSG00000197249.13,AFA,3
SL008909_ENSG00000100600.15,AFA,1
SL006805_ENSG00000198752.11,AFA,1
SL008193_ENSG00000087303.18,AFA,16
SL000382_ENSG00000166165.13,AFA,0
SL000377_ENSG00000166165.13,AFA,0
SL005630_ENSG00000100902.11,AFA,1
SL006919_ENSG00000100784.12,AFA,0
SL004068_ENSG00000100453.13,AFA,2
SL004351_ENSG00000166090.8,AFA,1
SL018548_ENSG00000196136.17,AFA,3
SL013489_ENSG00000166126.10,AFA,0
SL014028_ENSG00000187097.12,AFA,2
SL000347_ENSG00000170099.6,AFA,1
SL000003_ENSG00000214274.9,AFA,1
SL002646_ENSG00000157227.13,AFA,4
SL007774_ENSG00000184916.9,AFA,4
SL008728_ENSG00000021645.18,AFA,0
SL016130_ENSG00000185024.17,AFA,0
SL008176_ENSG00000092010.15,AFA,0
SL002762_ENSG00000100604.13,AFA,3
SL004097_ENSG00000166949.16,AFA,1
SL018587_ENSG00000167178.16,AFA,1
SL007828_ENSG00000169752.17,AFA,1
SL004136_ENSG00000092445.12,AFA,1
SL004639_ENSG00000140538.16,AFA,0
SL000474_ENSG00000172349.17,AFA,7
SL004645_ENSG00000166145.14,AFA,3
SL003793_ENSG00000169032.9,AFA,0
SL006922_ENSG00000051180.17,AFA,1
SL004661_ENSG00000157766.17,AFA,20
SL010457_ENSG00000128917.8,AFA,0
SL004781_ENSG00000103653.16,AFA,2
SL003703_ENSG00000140379.8,AFA,3
SL002705_ENSG00000137801.11,AFA,2
SL000283_ENSG00000166710.20,AFA,0
SL010509_ENSG00000137843.12,AFA,5
SL003304_ENSG00000140443.15,AFA,0
SL007752_ENSG00000035664.11,AFA,2
SL007024_ENSG00000166923.12,AFA,0
SL006523_ENSG00000140545.15,AFA,2
SL001691_ENSG00000140285.10,AFA,0
SL007869_ENSG00000166794.4,AFA,0
SL003524_ENSG00000167004.13,AFA,0
SL004209_ENSG00000182718.16,AFA,2
SL011708_ENSG00000128989.10,AFA,0
SL004737_ENSG00000140416.21,AFA,0
SL006189_ENSG00000137807.15,AFA,2
SL010467_ENSG00000182175.14,AFA,1
SL000346_ENSG00000103811.16,AFA,3
SL019100_ENSG00000103266.11,AFA,0
SL000055_ENSG00000039068.19,AFA,1
SL004751_ENSG00000103415.12,AFA,0
SL004183_ENSG00000062038.14,AFA,2
SL004672_ENSG00000048462.11,AFA,1
SL006924_ENSG00000159723.4,AFA,0
SL002081_ENSG00000179776.19,AFA,2
SL000427_ENSG00000006210.7,AFA,1
SL006915_ENSG00000197272.2,AFA,0
SL000409_ENSG00000102882.12,AFA,0
SL004306_ENSG00000103275.20,AFA,0
SL002783_ENSG00000150281.6,AFA,0
SL004067_ENSG00000069764.9,AFA,0
SL000437_ENSG00000257017.9,AFA,0
SL003308_ENSG00000077238.14,AFA,11
SL012783_ENSG00000127578.7,AFA,0
SL010393_ENSG00000131650.14,AFA,4
SL004868_ENSG00000168748.14,AFA,0
SL005258_ENSG00000166851.15,AFA,0
SL010617_ENSG00000197253.13,AFA,0
SL010619_ENSG00000116176.6,AFA,8
SL003187_ENSG00000102962.5,AFA,1
SL003196_ENSG00000102970.11,AFA,2
SL011069_ENSG00000172382.10,AFA,5
SL011630_ENSG00000174938.14,AFA,1
SL001905_ENSG00000102854.16,AFA,6
SL007266_ENSG00000103035.11,AFA,0
SL000124_ENSG00000087245.13,AFA,3
SL011770_ENSG00000205629.12,AFA,0
SL011809_ENSG00000179958.9,AFA,1
SL014130_ENSG00000183196.10,AFA,0
SL006998_ENSG00000140992.19,AFA,0
SL012822_ENSG00000005001.10,AFA,0
SL014094_ENSG00000159618.16,AFA,2
SL013548_ENSG00000157368.10,AFA,1
SL004814_ENSG00000103187.8,AFA,0
SL000836_ENSG00000206172.8,AFA,0
SL004366_ENSG00000006327.13,AFA,0
SL016551_ENSG00000070770.9,AFA,0
SL007295_ENSG00000129910.8,AFA,5
SL004750_ENSG00000157349.16,AFA,3
SL000553_ENSG00000166501.14,AFA,1
SL004910_ENSG00000149925.20,AFA,0
SL007221_ENSG00000168610.14,AFA,0
SL005430_ENSG00000141574.8,AFA,5
SL007631_ENSG00000167941.3,AFA,0
SL009328_ENSG00000136488.15,AFA,0
SL009328_ENSG00000213218.10,AFA,0
SL000616_ENSG00000109072.14,AFA,2
SL018629_ENSG00000108375.12,AFA,7
SL004984_ENSG00000108953.17,AFA,0
SL000592_ENSG00000035862.12,AFA,0
SL004016_ENSG00000161921.15,AFA,4
SL004142_ENSG00000108947.5,AFA,0
SL000038_ENSG00000108691.9,AFA,0
SL001796_ENSG00000005381.8,AFA,1
SL000009_ENSG00000141736.13,AFA,4
SL000551_ENSG00000154229.12,AFA,0
SL001721_ENSG00000261371.6,AFA,4
SL004364_ENSG00000240505.8,AFA,1
SL003176_ENSG00000108702.4,AFA,0
SL004355_ENSG00000276085.1,AFA,0
SL000515_ENSG00000108700.5,AFA,2
SL004718_ENSG00000182481.9,AFA,2
SL003329_ENSG00000276409.5,AFA,2
SL003302_ENSG00000274736.5,AFA,2
SL005171_ENSG00000141753.7,AFA,0
SL000250_ENSG00000167711.13,AFA,3
SL003301_ENSG00000274736.5,AFA,2
SL004271_ENSG00000131095.13,AFA,4
SL000519_ENSG00000277632.2,AFA,2
SL008416_ENSG00000011028.14,AFA,4
SL003323_ENSG00000275385.2,AFA,0
SL010369_ENSG00000167434.10,AFA,1
SL010391_ENSG00000173714.8,AFA,1
SL010449_ENSG00000154975.14,AFA,0
SL010520_ENSG00000178999.13,AFA,1
SL010496_ENSG00000176749.9,AFA,0
SL000582_ENSG00000089685.15,AFA,1
SL008122_ENSG00000108861.9,AFA,0
SL003190_ENSG00000275718.2,AFA,1
SL011509_ENSG00000131096.10,AFA,1
SL004938_ENSG00000004660.15,AFA,0
SL010927_ENSG00000108424.10,AFA,0
SL000517_ENSG00000181374.8,AFA,2
SL017611_ENSG00000108953.17,AFA,0
SL004921_ENSG00000243678.11,AFA,1
SL004901_ENSG00000185624.15,AFA,0
SL006088_ENSG00000176170.13,AFA,3
SL000057_ENSG00000167900.12,AFA,0
SL009045_ENSG00000182156.10,AFA,7
SL011499_ENSG00000108849.7,AFA,1
SL004253_ENSG00000108786.10,AFA,1
SL007153_ENSG00000167419.11,AFA,2
SL001729_ENSG00000108342.12,AFA,2
SL000516_ENSG00000108688.11,AFA,0
SL003300_ENSG00000275152.5,AFA,1
SL005102_ENSG00000129214.15,AFA,2
SL008177_ENSG00000108561.8,AFA,1
SL013240_ENSG00000167193.8,AFA,0
SL006460_ENSG00000185245.8,AFA,4
SL007173_ENSG00000030582.18,AFA,2
SL011616_ENSG00000141543.12,AFA,0
SL006522_ENSG00000108679.13,AFA,0
SL014270_ENSG00000167850.4,AFA,1
SL005221_ENSG00000074660.16,AFA,9
SL006476_ENSG00000136448.12,AFA,0
SL005308_ENSG00000131467.11,AFA,0
SL007145_ENSG00000126368.6,AFA,0
SL007237_ENSG00000065559.15,AFA,0
SL007310_ENSG00000169750.9,AFA,0
SL000406_ENSG00000172156.4,AFA,2
SL008835_ENSG00000141505.12,AFA,0
SL003792_ENSG00000177885.15,AFA,0
SL010328_ENSG00000125686.12,AFA,1
SL000563_ENSG00000271503.6,AFA,0
SL003177_ENSG00000108622.11,AFA,2
SL004683_ENSG00000183691.5,AFA,0
SL004230_ENSG00000186868.15,AFA,9
SL005687_ENSG00000132507.18,AFA,0
SL003687_ENSG00000239672.7,AFA,0
SL004365_ENSG00000239697.11,AFA,0
SL007242_ENSG00000034152.19,AFA,0
SL000074_ENSG00000141510.17,AFA,1
SL017289_ENSG00000170315.14,AFA,0
SL012395_ENSG00000065320.9,AFA,0
SL000442_ENSG00000259384.7,AFA,2
SL000542_ENSG00000005961.19,AFA,0
SL000542_ENSG00000259207.7,AFA,0
SL008486_ENSG00000168961.17,AFA,3
SL003066_ENSG00000132386.11,AFA,2
SL004101_ENSG00000175387.16,AFA,0
SL008631_ENSG00000134755.17,AFA,2
SL000497_ENSG00000101680.15,AFA,0
SL006372_ENSG00000176105.14,AFA,0
SL004856_ENSG00000134760.6,AFA,11
SL002695_ENSG00000133313.15,AFA,2
SL005261_ENSG00000175354.20,AFA,2
SL000104_ENSG00000171791.13,AFA,0
SL000638_ENSG00000170558.9,AFA,1
SL008709_ENSG00000134762.17,AFA,2
SL000142_ENSG00000176890.16,AFA,0
SL011100_ENSG00000150637.9,AFA,3
SL003690_ENSG00000141655.17,AFA,5
SL006694_ENSG00000150656.15,AFA,9
SL007471_ENSG00000158270.12,AFA,4
SL002071_ENSG00000134443.10,AFA,1
SL011508_ENSG00000141433.13,AFA,1
SL011498_ENSG00000141433.13,AFA,1
SL019096_ENSG00000105229.7,AFA,1
SL007361_ENSG00000105205.7,AFA,1
SL008402_ENSG00000124466.9,AFA,2
SL008931_ENSG00000204936.10,AFA,0
SL007070_ENSG00000130164.13,AFA,3
SL007033_ENSG00000090006.17,AFA,6
SL004843_ENSG00000099617.4,AFA,0
SL000584_ENSG00000105329.10,AFA,0
SL000276_ENSG00000130203.10,AFA,3
SL003735_ENSG00000125657.5,AFA,2
SL004692_ENSG00000006016.11,AFA,0
SL004148_ENSG00000096996.16,AFA,6
SL003178_ENSG00000076662.10,AFA,1
SL002506_ENSG00000011422.12,AFA,4
SL000337_ENSG00000126247.11,AFA,0
SL000383_ENSG00000104879.5,AFA,1
SL000456_ENSG00000125730.17,AFA,3
SL001947_ENSG00000261857.7,AFA,0
SL004685_ENSG00000125650.4,AFA,1
SL003197_ENSG00000131142.13,AFA,4
SL005159_ENSG00000187266.14,AFA,1
SL005217_ENSG00000105492.16,AFA,4
SL005218_ENSG00000168995.13,AFA,1
SL004589_ENSG00000172232.10,AFA,0
SL000312_ENSG00000125730.17,AFA,3
SL003220_ENSG00000125730.17,AFA,3
SL001902_ENSG00000187244.11,AFA,5
SL006915_ENSG00000105246.6,AFA,0
SL002763_ENSG00000167757.14,AFA,2
SL003800_ENSG00000167749.11,AFA,0
SL003915_ENSG00000129455.15,AFA,1
SL001897_ENSG00000167642.13,AFA,0
SL004330_ENSG00000012124.17,AFA,4
SL004668_ENSG00000130203.10,AFA,3
SL004669_ENSG00000130203.10,AFA,3
SL003327_ENSG00000197766.8,AFA,0
SL000506_ENSG00000104826.14,AFA,0
SL004362_ENSG00000105472.13,AFA,0
SL005165_ENSG00000171747.9,AFA,0
SL005219_ENSG00000129450.8,AFA,8
SL005157_ENSG00000090659.18,AFA,1
SL005158_ENSG00000104938.17,AFA,2
SL004260_ENSG00000104918.8,AFA,0
SL004343_ENSG00000090554.13,AFA,0
SL005215_ENSG00000105383.15,AFA,11
SL008759_ENSG00000088053.11,AFA,12
SL003916_ENSG00000186474.15,AFA,3
SL003918_ENSG00000167759.13,AFA,0
SL003863_ENSG00000167754.13,AFA,0
SL004118_ENSG00000102575.13,AFA,4
SL002706_ENSG00000104921.15,AFA,3
SL004515_ENSG00000008438.5,AFA,0
SL000064_ENSG00000169035.12,AFA,1
SL017614_ENSG00000105221.18,AFA,0
SL009324_ENSG00000070404.10,AFA,0
SL017188_ENSG00000105723.12,AFA,0
SL004125_ENSG00000171105.14,AFA,0
SL001797_ENSG00000167755.15,AFA,2
SL010513_ENSG00000072062.14,AFA,0
SL004536_ENSG00000105697.9,AFA,0
SL004008_ENSG00000196415.10,AFA,1
SL009341_ENSG00000172270.19,AFA,0
SL010501_ENSG00000126934.13,AFA,0
SL010381_ENSG00000104901.7,AFA,7
SL003919_ENSG00000129437.10,AFA,7
SL000382_ENSG00000104879.5,AFA,0
SL007642_ENSG00000167772.12,AFA,2
SL010505_ENSG00000007264.15,AFA,2
SL011532_ENSG00000105755.8,AFA,1
SL000449_ENSG00000132002.8,AFA,0
SL011533_ENSG00000104969.10,AFA,0
SL011549_ENSG00000116017.11,AFA,3
SL011232_ENSG00000105401.9,AFA,2
SL004360_ENSG00000225950.8,AFA,1
SL012188_ENSG00000127527.14,AFA,0
SL012168_ENSG00000104863.12,AFA,0
SL000539_ENSG00000105220.17,AFA,0
SL011202_ENSG00000105402.8,AFA,0
SL002922_ENSG00000090339.9,AFA,4
SL003869_ENSG00000130513.6,AFA,0
SL004348_ENSG00000182393.3,AFA,2
SL004349_ENSG00000183709.7,AFA,3
SL014029_ENSG00000063176.16,AFA,4
SL000314_ENSG00000125730.17,AFA,3
SL000470_ENSG00000095752.7,AFA,0
SL004363_ENSG00000105472.13,AFA,0
SL008822_ENSG00000127507.18,AFA,10
SL005575_ENSG00000171124.13,AFA,10
SL014008_ENSG00000130383.7,AFA,3
SL000313_ENSG00000125730.17,AFA,3
SL005201_ENSG00000104899.8,AFA,3
SL010373_ENSG00000186431.19,AFA,3
SL006629_ENSG00000068903.20,AFA,2
SL005190_ENSG00000104972.15,AFA,0
SL005191_ENSG00000131042.14,AFA,1
SL012698_ENSG00000189013.14,AFA,4
SL014269_ENSG00000240403.5,AFA,9
SL005207_ENSG00000189430.13,AFA,0
SL005209_ENSG00000074181.9,AFA,5
SL014248_ENSG00000167680.16,AFA,1
SL005169_ENSG00000105376.5,AFA,2
SL014292_ENSG00000254415.3,AFA,0
SL005223_ENSG00000104998.4,AFA,2
SL007181_ENSG00000105397.14,AFA,4
SL003520_ENSG00000179218.13,AFA,1
SL014488_ENSG00000141968.8,AFA,0
SL000401_ENSG00000197561.7,AFA,2
SL000277_ENSG00000130203.10,AFA,3
SL004648_ENSG00000125735.10,AFA,0
SL003722_ENSG00000105221.18,AFA,0
SL001761_ENSG00000129991.13,AFA,1
SL000556_ENSG00000126583.11,AFA,1
SL003362_ENSG00000125730.17,AFA,3
SL007195_ENSG00000125726.11,AFA,0
SL000420_ENSG00000087086.15,AFA,0
SL003646_ENSG00000167460.17,AFA,0
SL000062_ENSG00000142515.15,AFA,5
SL017529_ENSG00000079999.14,AFA,0
SL005166_ENSG00000205076.4,AFA,0
SL007136_ENSG00000172216.6,AFA,0
SL007311_ENSG00000132639.12,AFA,0
SL008372_ENSG00000125848.10,AFA,3
SL007696_ENSG00000125810.10,AFA,4
SL004815_ENSG00000166913.13,AFA,0
SL004643_ENSG00000101280.8,AFA,3
SL000527_ENSG00000100985.7,AFA,2
SL001777_ENSG00000101439.9,AFA,4
SL004329_ENSG00000125965.9,AFA,3
SL004704_ENSG00000149600.11,AFA,0
SL004305_ENSG00000198900.6,AFA,0
SL000131_ENSG00000132646.11,AFA,0
SL004078_ENSG00000101144.13,AFA,0
SL004939_ENSG00000196396.10,AFA,0
SL003309_ENSG00000129988.6,AFA,6
SL004771_ENSG00000087586.17,AFA,2
SL009213_ENSG00000064601.18,AFA,0
SL007049_ENSG00000077984.6,AFA,1
SL010499_ENSG00000101336.14,AFA,1
SL007324_ENSG00000101266.19,AFA,0
SL007888_ENSG00000101441.4,AFA,4
SL008382_ENSG00000170367.5,AFA,2
SL010514_ENSG00000101213.7,AFA,2
SL011530_ENSG00000125971.16,AFA,1
SL004511_ENSG00000101425.13,AFA,9
SL017611_ENSG00000166913.13,AFA,0
SL006268_ENSG00000088833.17,AFA,1
SL011535_ENSG00000131051.24,AFA,0
SL008516_ENSG00000170369.4,AFA,4
SL001888_ENSG00000124107.5,AFA,0
SL003674_ENSG00000171552.13,AFA,0
SL001753_ENSG00000088827.12,AFA,8
SL008945_ENSG00000125780.12,AFA,5
SL004299_ENSG00000101197.13,AFA,3
SL012108_ENSG00000124181.14,AFA,2
SL008380_ENSG00000101160.14,AFA,3
SL004458_ENSG00000124102.5,AFA,3
SL003739_ENSG00000243509.6,AFA,0
SL007328_ENSG00000101384.12,AFA,2
SL016550_ENSG00000101266.19,AFA,0
SL011808_ENSG00000214078.12,AFA,7
SL008967_ENSG00000198053.11,AFA,1
SL010456_ENSG00000170373.8,AFA,3
SL010516_ENSG00000197122.11,AFA,0
SL012517_ENSG00000101282.9,AFA,2
SL018921_ENSG00000156239.12,AFA,2
SL007953_ENSG00000160209.19,AFA,1
SL000403_ENSG00000182871.16,AFA,17
SL004147_ENSG00000243646.10,AFA,2
SL000581_ENSG00000142168.14,AFA,0
SL005193_ENSG00000154721.15,AFA,4
SL004626_ENSG00000154736.6,AFA,7
SL004469_ENSG00000142192.21,AFA,1
SL008421_ENSG00000154734.15,AFA,0
SL010372_ENSG00000154646.9,AFA,8
SL006119_ENSG00000160180.15,AFA,0
SL004853_ENSG00000160223.17,AFA,0
SL016554_ENSG00000160191.18,AFA,1
SL018938_ENSG00000184900.15,AFA,5
SL018891_ENSG00000171587.15,AFA,3
SL007306_ENSG00000183844.17,AFA,3
SL007217_ENSG00000159128.14,AFA,2
SL004475_ENSG00000142166.13,AFA,1
